id,premise,hypothesis,lang_abv,language,label
8408f2795a,到时候我肯定告诉你。,好的，我会告诉你的。,zh,Chinese,0
b9341250ca,Saving non-financing for domestic investment will increase net foreign investment and improve the account balance.,The current account balance may be slightly improved.,en,English,0
9b72867c79,"Como protestante, Pierre de Calvet fue designado por el magistrado británico, pero más tarde terminó en prisión por vender suministros e información a los invasores estadounidenses.","Pierre fue arrestado por vender a estadounidenses, entre otras cosas.",es,Spanish,1
2ec2956b98,Dr. Gentilello ให้คำแนะนำเกี่ยวกับการพัฒนาศูนย์วิจัยแอลกอฮอล์ ED,ศูนย์วิจัยแอลกอฮอล์ ED แนะนำคนอื่น,th,Thai,0
036c2c5051,"Although this award is now given annually, Bailey was selected for several years of his service.","Bailey may have won several times, but every time he was given an award it was humiliating.",en,English,1
228d2c02cf,لقد مررنا بهذا الأمر ومنذ ذلك الحين تحول إلى سباق.,لطالما كانت المنافسة منذ مغادرتنا.,ar,Arabic,0
9ec3c360e0,"Oh, sorry, the church was wrong.",He goes into the wrong church.,en,English,1
51c78ab7d8,: We are the Tatu la Adrin,Adrin's first lesson.,en,English,2
6ae1b842ad,Don't miss the open air market near the docks.,The open air market is not the best place to visit.,en,English,2
6cf833c52c,"On the west side of the square is the Old King's House (built in 1762), the official residence of the British governor; Here the salvation declaration was published in 1838.",The old king's house had an incident in which the king was murdered inside.,en,English,1
0a2abaed54,"Ладно, я имею в виду, что есть еще кое-что, что можно разрезать, ну, тут не нужно резать","Просто больше нет ничего, что они могли бы отрезать!",ru,Russian,2
422e7ca070,"The sugar cane plantations, increasingly in the hands of American tycoons, have found a market in the United States.",Economists say that the US market is ready for sugarcane planting.,en,English,1
19bbc6bea7,"माता-पिता जो अपने कार्यकर्ताओं को निराशा में धकेलते हैं और अपने माता-पिता या दादा-दादी का समर्थन करके अधिक प्रयास और सच्ची दृष्टि की तलाश करते हैं, वे खुद को उसी पहेली में फंस जाएंगे।",दादा-दादी से माता-पिता से बच्चों को लिखित मैनुअल पारित किया जाता है।,hi,Hindi,1
4cb1c8149b,"Since his death, it has been converted into the Bob Marley Museum and carefully managed by the Marley family to protect his life.",The memorial house is occupied by other members of the Marley family.,en,English,1
2720a1773f,"В общем, слово имеет давнее происхождение.",Большинство слов достаточно старые.,ru,Russian,0
aea6334924,I just stopped where I was.,I stopped running right where I was,en,English,1
11f57e9635,"Vives y aprendes, ya sabes, cuando tratas de pájaros.",El control del avión te enseña muchas cosas.,es,Spanish,0
341e5fb50b,"Сегодня посетители ток-шоу часто проходят полный курс обучения тому, как уйти от ответа на вопрос, и даже у трехлетнего ребенка есть впечатляющий ответ.","Гости ток-шоу не знают, как не отвечать на вопросы.",ru,Russian,2
075ce58e7b,อัมสเตอร์ดัมมีหลายเหลี่ยมเพชรพลอยซึ่งมีชื่อเสียงในเมือง,อัมสเตอร์ดัมเป็นเมืองที่มีชื่อเสียงที่สุดในโลก,th,Thai,1
4cb1f12da5,"So I really enjoyed it, but I have friends who watch programs like they want to watch a certain program and they either watch it or record it at home and they definitely have some program that they won't miss",Do you have any shows that you watch with your friends?,en,English,1
648e299910,مسافر کا نام اور پروفائل ریکارڈ کے اعداد و شمار سے ہیں اور اس میں نسل ، رنگ تخلیق یا قومی اصل جیسے عوامل شامل نہیں ہیں۔,مسافر کی شناخت زیادہ تر اس کے چمڑی کی رنگت کی بنیاد پر کیا جاتا ہے۔,ur,Urdu,2
443efeaf27,"Nguyên tắc chung của quyền đối xử bình đẳng, như chúng ta đã xây dựng, dựa trên nó để đưa ra các lập luận giới hạn tự do ngôn luận.",Hoàn toàn đồng ý với bài phát biểu miễn phí,vi,Vietnamese,2
8eb745aafe,في أواخر عام 1962 ، أمرت بالسفر إلى واشنطن العاصمة.,قيل لي أن أذهب إلى أفريقيا.,ar,Arabic,2
31eba77caa,"When the tea was made and everyone stopped, he lay down for my head, put his hands on it and gently pulled me to his chest, which smelled of manure fumes, cinnamon and mutton oil. The last whispering word of the Prophet prayed, as the loyalists repeated, then that no one had time to translate - his son split the old man to tell him a group of Snake travelers pushed his blessings and a blind thief. I walked away, took a long look, Then he straightened my collar and shook me at the door.","When tea was done, he put his hands on me.",en,English,0
3ead24e00b,I watched her hips move in and out of the side of the package.,The shell fell to the floor.,en,English,1
4d10db8b6b,تم استخدام اسم ضعيف لأنه لم يكن هناك حاجة لأي بديل آخر.,الناس يكافحون من أجل التوصل إلى اسم آخر.,ar,Arabic,1
80147636ec,A 1994 Roper poll concluded that NewsHour is viewed by the public as the most credible newsletter in the country.,A 1984 poll found that NewsHour was viewed by the public as the least credible news program.,en,English,2
df17727ce2,The 1931 census served as a wake-up call for Malay national identity.,There were no censuses in Malaysia before 1940.,en,English,2
b51c889116,Shoulders held a sword that no Ca'anan had ever seen.,Ca'daan used to see people holding swords like thorns holding them.,en,English,2
fcee7e922d,Ο τόνος συν δεν είναι τεχνικός όρος.,Το επίσημο τεχνικό εγχειρίδιο δηλώνει ότι ο παλμός είναι ο σωστός όρος σε αυτήν την περίπτωση.,el,Greek,2
9ac3a9c58d,Υπάρχουν τόσα πολλά που μπορείτε να μιλήσετε για να το αφήσω.,"Δεν θα μιλήσω για την ιστορία αυτής της πόλης, επειδή υπάρχουν πολλά ακόμη να πούμε.",el,Greek,1
be499e611b,exercise doesn't need to do this for you,Exercise should not make you sore.,en,English,1
c2a60d2b0f,"Bununla birlikte, saç uygulaması neredeyse açıktır ve Amerikan aksanını inceleyen herkes ilkelerinin rehberliğinde daha iyi performans gösterir.",Bal birkaç aksanla konuşabilir.,tr,Turkish,1
4b81988809,"From there, take the road back to the coast and Es Puhols, a first-class resort town of Formentera.","Formentera's premier resort village has a pool, bar and restaurant.",en,English,1
9f5e8da2b1,News coverage indicates that the proliferation of small computing devices and the rise of web applications is eroding Microsoft's dominance.,Microsoft is losing its power because of the emergence of Web-based applications.,en,English,0
78811daf9d,قالت زوجتي وهي ترفع حاجبها.,رفعت زوجتي حاجبيها وهي تتحدث.,ar,Arabic,0
eea26f9a33,"Thumairy bestreitet, Disziplinarmaßnahmen erlitten zu haben.",Thummerel wurde von einigen wegen Pflichtverletzung angeklagt.,de,German,1
19ff4b4818,"In April 1453, the Sultan's armies gathered outside the city walls.",There are a hundred times as many as the King's army than the Byzantines.,en,English,2
af7f2e769a,"43 Томи Франкс, главнокомандващ на главнокомандващия (CENTCOM), ни каза, че президентът не е доволен.",Президентът беше много доволен от представянето на генерала.,bg,Bulgarian,2
