id,premise,hypothesis,lang_abv,language,label
abdce12278,参加我们节目的孩子们通过课堂课程提前准备戏剧经历,孩子们来看我们的节目。,zh,Chinese,0
8390dc8037,"Son zamanlarda Broadway'de çoban gördünüz mü, yoksa New York Times'da bunlardan bahsedildi mi?",Broadway her zaman bir şampiyon olmuştur.,tr,Turkish,2
dfd2cd7962,"Despite the expected large increases in food production, it is unlikely that per capita food consumption in South Asia, the Middle East and the least developed countries of Africa will improve or actually fall below the current inadequate levels.",African nations do not need food to survive.,en,English,2
1b6488f041,And now here they put him in a coma.,You have now calmed him down.,en,English,0
97219173ed,И понякога е добре да излезеш и да ядеш салата,Не ям салата!,bg,Bulgarian,2
737f2517ce,"Sau khi mở lại không phận, Hoa Kỳ đã để chín chuyến bay chở 160 người, chủ yếu là Ả Rập Xê Út, từ ngày 14 đến 24 tháng 9.","Ngoài ra, hàng chục người Anh đã rời khỏi đất nước.",vi,Vietnamese,1
b681491f36,3) Do you dare to refuse to rule ordinary people's trivial rules for the sake of occasions like Raskolnikov?,Can you stand up and reject the rules that arise?,en,English,0
b1c68ffc30,"Therefore, I stayed for four nights without any harm. I would tie up the car for four days, but luckily we don’t need it.",I had been locked for four nights but I always had a heart attack.,en,English,2
384966cd7e,Δεν ξέραμε πού πήγαιναν.,Δεν ξέραμε πού ήταν το γκρουπ στο διακρατικό.,el,Greek,1
5f1e9669d9,And uh I don't know anything when I went there,"When I moved out there, I found nothing.",en,English,0
7f4ccbc5ea,Warum wirkt es sich nicht auf die Website aus?,Dies gilt für das Web.,de,German,2
3c589dbd13,Chúng ta bị mắc kẹt trong cái bẫy này vì cô ấy đã khiến Ogle phát nổ.,Ogle nghĩ rằng bệnh của mình là do lỗi của mình.,vi,Vietnamese,0
894547d4d9,Ok uh what do you think about taxes do you think we pay too much,Our taxes seem too high.,en,English,1
64efe8d261,But there are two pleasures of work and the pleasure of not doing them; Pampering and tolerant fun.,There is only one basic form of pleasure.,en,English,2
18b1750cb6,یہاں تک کہ اگر اسے قانونی چارہ جوئی سے دستبردار ہونے کی بھی اجازت ہے ، تو وہ وکیل کو مؤکل کی نمائندگی کرنے کی اخلاقی ذمہ داری سے یا بدعنوانی کے الزامات سے نہیں بچاسکتی۔,وکیل کو نقصان برداشت کرنا پڑسکتا ہے یہاں تک کہ اگر آپ اس کیس سے دستبردار ہوجائیں۔,ur,Urdu,0
c758791668,"回到镇上, 一次海滨漫步会带你穿过繁华街道上的唐人街。",唐人街在水上面。,zh,Chinese,0
03a9f64dbb,"Я не первый человек, который считает, что основной тенденцией в мировой истории является борьба за независимость.",Остальные заметили это прибытие вслед за мной.,ru,Russian,1
b7b1f686a1,"Considering the conspiracy, he claims that the chains also use their influence to persuade major publishers to break more blockbusters at the cost of mid-selling books.",Most people who read a book want to see film adaptations. Exist.,en,English,1
34fe3bf8ea,"Okay, we will come and interview Bahadur Dorcas. ""Dorcas stood in his body, arms crossed in front of him and his brown hair under his white hat floated in the harsh waves.",Dorcas will demand bravery with gray hair.,en,English,0
54553b3c03,คุณรู้สึกอย่างไรเกี่ยวกับหนังสือพิมพ์ Colorado Springs ที่เกี่ยวข้องกับข่าวท้องถิ่น,คุณคิดอย่างไรเกี่ยวกับหนังสือพิมพ์ท้องถิ่นที่ตีพิมพ์ข่าว,th,Thai,0
218c1a9db3,"Very good"", but everything is extremely mysterious. We are now running towards Tadminster, and Poirot is guiding the car to the ""Analytical Chemist"". Poirot was eager to try and jumped up.",Poirot accelerates through analytical chemists.,en,English,2
30ca1180a3,(Ramsey buried his daughter in Atlanta and then vacated the island in Georgia.) Her absence gave Ramsey time to develop a story to illustrate her innocence through speculation.,Ramseys took a vacation to avoid killing their daughter.,en,English,1
d942c9f687,"Çeşitli tiyatro temaları da dahil olmak üzere kapsamlı slayt kütüphanesi,",Tiyatro için grup slayt gösterisi var.,tr,Turkish,0
50e65ae69f,ไฮไลท์ที่สองคือลางซึ่งอ้างว่าผู้สังเกตการณ์บางคนไม่สามารถ,Omnes บอกว่าคุณไม่เห็นการเปลี่ยนแปลงในสังคม,th,Thai,1
67a3982639,"At antique shops, secondhand book stores and even temple markets, you will find ukiyo-e wood and paper paintings.",Colorful prints and scrolls can be found at many shops and markets.,en,English,0
3c4ed74069,วิธีนี้จะช่วยให้คุณเขียนแฟกซ์หรืออีเมลได้ดีขึ้นและบอกข้อมูลเพิ่มเติมเกี่ยวกับคุณ,เราไม่จำเป็นต้องรู้อะไรเกี่ยวกับคุณ,th,Thai,2
1623427e4a,Mysterious cover story.Explore how the Pentagon sells excess (bad) weapons.,A story reported by investigative news investigating how the Pentagon disposes of surplus weapons.,en,English,0
4248704400,I hope that all key parties will take the necessary steps to solve the real problems and any awareness that is used in good faith and public trust.,I hope that the main parties will not take steps to address the problems.,en,English,2
35544f9911,The film does not come much though.,This film did not exceed my expectations.,en,English,0
47222157c1,nor see me from a town called Panhandle,I come from a city called Toronto.,en,English,2
2ca79f11d1,"После карах колело, не знам как изглеждаше цял ден.",Дълго време въртя колелото.,bg,Bulgarian,0
c10985619c,"To the northwest of the castle is the Grand Trianon Palace, surrounded by outstanding gardens, the home of the beloved Madame de Maintenon, the beloved Louis XIV.",Louis XIV married Madame de Mentinon in the castle.,en,English,2
7198eca964,The dinosaurs gathered around the ruins. careless scavengers fighting for waste.,Dinosaurs fought for rags.,en,English,0
00f8cc9e45,"Do you think Mrs. Inglethorpe made a will and left all her money to Miss Howard? I asked in a low voice, with some curiosity.","I tried to speak, but fear stopped me.",en,English,2
50a1a0a60b,Sie können richtig und Sie können falsch sein.,Du liegst absolut falsch,de,German,2
e4a4cfa08d,"First, the riders brought out a teaser horse.",The first riders pulled out a teaser horse because the main horse had not yet arrived.,en,English,1
1ab2305ae2,"For example, the first number in column (10) shows that in 1997, the volume of mail sent by households to other households was 6.6% of the volume of the first class.",Home email accounts for 6.6% of the total first class email volume.,en,English,0
708733c8e8,"That's right, Tobins admits.","Tuppence admitted that no, it didn't.",en,English,2
63f4359487,"Το κάνω το ίδιο, αλλά νομίζω ότι είναι μια πολύ κακή κατάσταση για τους περισσότερους ανθρώπους","Νομίζω ότι είναι φρικτό, πριν οι άνθρωποι συγκεντρώσουν συντάξεις.",el,Greek,1
