,id,premise,hypothesis,lang_abv,language,label
4081,25f743dd41,Bibi yangu aliinuka tena na kuanza kutembea barabarani. Kisha akasimama pale bila kwenda.,Bibi alikuwa amekaa barabarani.,sw,Swahili,2
4082,9cba893ee6,He was completely insane.,He is crazy to suggest that.,en,English,1
4083,e26eccaf40,On Beşinci Yönetmelik vaadini ciddiye alacağız çünkü gizli anayasa Amerikan siyasetindeki ağırlığını ortaya çıkaracak.,"15. Bu değişiklik daha ciddiye alınıyor, dolayısıyla gizli anayasayı daha önemli hale getiriyor.",tr,Turkish,0
4084,2b3f1f47f4,سيمثل رئيس جمعية طب الأسنان في إنديانا مجتمع طب الأسنان الأول في البلاد للوفاء بهذا الالتزام لكلية طب الأسنان.,تعهدت جمعية طب الأسنان في إنديانا بتقديم مليون دولار لكلية طب الأسنان.,ar,Arabic,1
4085,68e1fc90e9,"宝藏海滩是唯一一个可以提及的的度假胜地, 只有少数酒店伸展横跨三个沙湾。",瑰宝海滩是该地区众多度假村之一。,zh,Chinese,2
4086,db094230d0,Congress also told the LSC they may not be able to keep financing their peers and they will have to start distributing their money through competition.,Congress said the LSC can no longer provide funds to prospective fundraisers and these funds must be allocated on a competitive basis.,en,English,0
4087,ac3d05d46f,I can't jump up and down because it hurts,Without jumping,en,English,2
4088,c7a89d90ef,"ok and since we moved here to Texas, i realized that my husband is from texas but i'm not and you don't have to have so many different seasonal dresses to do where you have to north",Texans always have a wide selection of seasonal clothing.,en,English,2
4089,1b8ccd2915,وہ ہسپانوی حملے کی رات بریج ٹاؤن میں تھا,رات کے وقت اسپینیوں نے حملہ کیا۔,ur,Urdu,0
4090,75aa4501b4,"Overdose is easy in many temples, palaces and museums in India.",There are a variety of temples and palaces in India.,en,English,0
4091,f21ca2a735,And I'll go there for you for two months we know we won't go anywhere else,I will go there for two months in a row because the attention is incredible.,en,English,1
4092,f06ac51ede,Câu trả lời không sai với Naomi Wolf,Naomi Wolf đã cố gắng nhiều lần để tìm ra câu trả lời.,vi,Vietnamese,1
4093,efad9407d1,"However, after the end of the services, streams of wine, fireworks explode, espetada (kebab) counters flourish and Monte returns to normal for another 363 days.",Monte is a normal place outside of a period of pious devotion.,en,English,1
4094,7117797da8,Các bài phát biểu bằng tiếng Anh có những từ không quen thuộc không nên bao gồm và nên bỏ.,Tiếng Anh cần những từ lạ.,vi,Vietnamese,2
4095,bea5c4aa28,"A joint venture that successfully defends itself! ""Applauded.",There is no justification for the joint venture because it failed.,en,English,2
4096,00b60372f8,Wirtschaftswachstum ist Teil der globalen Innovation.,Sie können das Wirtschaftswachstum nicht von der Welt trennen.,de,German,0
4097,507248cd6c,ما هي أكبر مشكلة؟,ليس لدينا خطط لكبار السن.,ar,Arabic,2
4098,08ba0d58ae,"Baccarat (bah-cah-rah) is often considered an advanced card game, similar to that of blacks, although it is played according to the strict rules, high restrictions and limited interaction of the blacks. player.","When people play the game of virginity more than lathi, people speak less.",en,English,0
4099,031ca7a552,"Ni jukumu la ""CIO"" kusimamia matarajio na kuhakikisha kuwa washiriki wote wa shirika la ""CIO"" wanaelewa majukumu yao kikamilifu.","CIO zina majukumu mengi, pamoja na kuweka matarajio na kuwezesha washiriki kuelewa majukumu yao.",sw,Swahili,0
4100,5e303d8eb7,क्या अगले पचास वर्षों के बाद डब्ल्यूटीओ को कोई याद करेगा?,विश्व व्यापार संगठन ने इतिहास पर अविस्मरणीय प्रभाव नहीं छोड़ा है।,hi,Hindi,1
4101,f2e4100c29,Ръката му грабна запаса от пистолета пред него.,Той има пистолет.,bg,Bulgarian,0
4102,a5471ee991,This application focuses on the larger Yadda Yadda community. It suggests that a large percentage of the content in everyday communication can be expected accurately - possibly due to the repetition of words and arguments in various public media.,It says that a small percentage of the communication content can be expected.,en,English,2
4103,42ef3ccf38,"Republican advisers agree that conservative candidates in the South, Southwest, Midwest and Rockies will beg Reed's abilities and ties.",Nobody wanted Reed's talent.,en,English,2
4104,8a4e88add2,Many restaurants and cafes welcome children.,Children can be taken to many restaurants and cafes.,en,English,0
4105,1be231f93b,Utaona mbegu za ndani za Mendelian zilizochaguliwa kwa urahisi wakati hali ya mazingira inatokea.,Mazingira hayakuwa sawa kila wakati kwa jeni kubwa la Mendelian.,sw,Swahili,0
4106,4c7f96b84b,今天，旅游团来短期停留，而如巴厘岛各地一样，标准和价格都稳步上涨。,旅行团去巴厘岛看庙,zh,Chinese,1
4107,2f22145fd3,"Gruyère-Käse scheint so dumm zu sein, dass es unmöglich ist, Gruyère in der Schweiz nach seiner wahren Herkunft zu lokalisieren, und er hat nicht einmal Zugang zu diesen beiden Wörterbüchern.",Gruyères macht den besten Käse.,de,German,1
4108,b072ec2eca,Henry Louis Gates ve Cornel West gibi siyah liberal öğretmenler ırksal entegrasyona olan inançlarını sürdürüyorlar. Olumlu hareketi gerekli bir politika olarak desteklemek için sıra değiştiren muhafazakar siyah iktisatçı Glenn Lowry de aynı fikirde.,Glenn Laurie bir çöpçüdür.,tr,Turkish,2
4109,a720149ba2,"खैर, यह कहना गलत नहीं होगा कि हम इसे गलत नहीं कर सकते।",ठीक है अगर हम गलतियाँ करते हैं,hi,Hindi,2
4110,c6b54e25ce,"Protect young skin by covering it with sunscreen or a T-shirt, even when in water.",Usually the sun is very strong and burns easily.,en,English,1
4111,be21674ae0,STANDARD COST is a costing method that adds cost to cost items based on budgeted rates rather than reasonable cost estimates or studies and actual costs.,This calculation model is based on research and analysis activities.,en,English,0
4112,d6a0322db9,यह महत्वपूर्ण है और हम इस वर्ष के फंड ऑफ एक्सीलेंस में आपके निरंतर योगदान के लिए तत्पर हैं।,हम चाहते हैं कि आप इस वर्ष महान चीजों को प्राप्त करने में दान के महत्व को जानें।,hi,Hindi,0
4113,60e24daf0c,"John Leonard of New York calls Oz an ecology of ecology and terror, not for heart or nausea ...",John Leonard from Chicago called Oz as a biology and terrifying poetry.,en,English,2
4114,d8d719fb00,"""But if White had any plans in life, he would be as far away from Little as he can now.""",White is far from small at the moment.,en,English,0
4115,2f9ed6419e,"Exhibit 3 shows the total national emissions of NOx and SO2 from all sectors, including electricity.","In Report 3, the gross national product of NOx and SO2 from all sectors, the report said.",en,English,0
4116,4d8c897b00,"However, some participants cautioned that principle-based standards should not be seen as a panacea for financial reporting problems and can lead to undesirable situations that prevent you from making comparisons or agreeing to handle similar transactions.",Some participants cautioned that the initial standards should not be taken lightly,en,English,0
4117,df3b0c4fc9,لذلك كل هذا القلق وأعني ، اليوم لدي كل الأسباب لأكون غاضبًا ، يبدو أنك تعطيني شيئًا لا تعرف كيف تفعله وبهذه الطريقة ، خذ خذها.,لم يُطلب مني اليوم سوى القيام بعمل جيد.,ar,Arabic,2
4118,20638800a9,"However, Slate is the opposite of the [Gates] signature that appears on the cover.","But it was Gates' byline that was on the cover, Slate opposed.",en,English,0
4119,55474d09eb,"Kể từ khi bạn nhận lệnh boong, Ogle? Tôi đã nhận được chỉ thị từ đội trưởng.",Ogle cố gắng ra lệnh như thể anh ta là một nhà lãnh đạo.,vi,Vietnamese,0
4120,4f61f40476,Evet çünkü birçok fabrikadan geliyor,"Evet Al, bu bana çok saçma geliyor, BT de benim için değil gibi görünüyor.",tr,Turkish,2
4121,53320ea55b,Các chuyên gia thường nói rằng những câu chuyện được viết bởi những người chiến thắng.,Các nhà khoa học nói rằng nhà vô địch đã làm nên lịch sử,vi,Vietnamese,0
4122,30426746b8,Das globale Einfrieren von Assets ist noch nicht vollständig implementiert und kann in der Regel innerhalb weniger Wochen problemlos durchgeführt werden.,Manchmal werden Menschen auf der ganzen Welt durch Einfrieren von Eigentum freigelassen.,de,German,0
4123,4e14ff4d46,ونتيجة لذلك ، اعتمد صانعو السياسات والمسؤولون الحكوميون طرقًا جديدة للتفكير وأساليب مختلفة لتحقيق الأهداف واستخدام المعلومات لتوجيه عملية صنع القرار.,يعمل ممثلو الحكومة بجد لتغيير ممارساتهم.,ar,Arabic,0
